address,block_number,name,symbol,decimals,totalSupply,label
0x466d20b0aa772beb89d4225560ff51a05ee9bae7,10219613,Flama X,FMAX,18,2000000000000000000000000,1
0xd8191e97ee039286d06c0e267ee944d49eba4127,15540708,SAITAMA PET,SAITAMA PET,9,1000000000000000000,1
0xc10f67eec2fed72a021dcf10d99e927cce65a4e8,12873304,BabyKirby,BabyKirby,9,100000000000000000000000000,1
0x881b9c3575c225000304fd72d8513a9046cdc830,14644258,Kickass Doge,KADOGE,18,1000000000000000000000000000,1
0xb24a9643911ada0edf550f37b88bb0aaf03ce284,15968980,God of Creation,MIREUK,9,1000000000000000000,1
0xe3202034c2665f2d7891f0c45f27be2fd60ce3a1,12620768,Shiba Jail,SHIBAJ,9,100000000000000000000,1
0xc5ade1a8072518580dab6fcc132f7bd1dc598cac,15108208,Dictator Inu,Dictator,18,1000000000000000000000000000,1
0x650e3f8b0772fad8de6ddfa397de28193a041907,15149348,Minions,Minions,18,1000000000000000000000000000,1
0x863b33520636edacdf4ba7b70f6aec5afa8f160c,10732960,Yearn finance task,YFFT,18,75000000000000000000000,1
0x9d2f7df59f4cfdd851668cbe91eaed84a640471a,15259654,Nomad Inu,NOMAD,18,1000000000000000000000000000,1
0xd2c90f0938b27b9873985480a65ab1d30f4f9265,15386943,House of Ryoshi,RYOSHI,18,1000000000000000000000000000,1
0x82fe5f09278cb6efd084ea9299e4bcbc0f6269ed,15772610,Proof Of Humanity,Soul,8,100000000000000000,1
0xc97832f9a70552b89f31ac2a13ddb720e776fe49,15595829,A Degens Wish,Orora,8,100000000000000000,1
0x9f1a7f6b4f60c4fed4a1e78c143e45bc275c09e8,16356735, Xia Dynasty,XIA,9,100000000000000000,1
0x2862332c6b3e6e6dde357e6305589391ff6b767a,15625067,Shiba Magic,SHIBCRAFT,18,400500000000000000000000000000,1
0x3c23b09d6d981fb2c6c38c119f2eb62ee74d4a21,14951562,bear,BEAR,9,1000000000000000,1
0xc432559c1327306cbd82469d602f1f7e44139543,15940195,USDD Classic,USDDc,9,1000000000000000000,1
0xebb98a0af9fc197fd6e4a163b0c50987ba23115b,15400941,Pikaboo,Pikaboo,18,10000000000000000000000000000,1
0x7e2c4ddba19443060905dace7003ecc691a9cd21,15842179,Shibaversary,SHIBAV,8,10000000000000,1
0xe48f7e6d1d02e2d45c54f72f489fc72daa35d65f,12804145,Inu Link, ILINK ,9,1000000000000000000000,1
0x0f3cdc0e973de850e50c37e12c740b757e9210a7,16376235,Waka Tarsihiko,$WAKA,9,100000000000000000000,1
0xc5e80bfd333e5f2ec5d29dea77c57cdf25b308b1,15906810,Let's Burn IT,🔥LBIT🔥,9,21000000000000,1
0x8321261c40837201ed49ea55c66423c2181d2b27,13849569,miniTigger Inu,miniTIGGER,9,1000000000000000000000,1
0xd056a75004400584ba486b67ac0af2dd89cd1bb7,13255215,Floki Up,FlokiUp,9,1000000000000000,1
0xd8b6f01d9d2eb02a58a71602d5bef5455ecc50ca,10764435,AGAM,AGAM,8,3000000000000,1
0x75c7e545db94186680c4be9d25c8d5f347660b70,14378177,JAY CUTLER INU,JRI,18,1000000000000000000000000000,1
0xe43771f4be4cc33edbc43b102edc0b9da22d894c,15461978,SUSHIBA,SUSHIBA,9,100000000000000000,1
0xd34ae713e4c870c37d74bf351a261ece6a5cda2b,15079676,Baby Saudi Inu,BS,18,1000000000000000000000000000,1
0x40e8bcc6467eb30670259847f8418e64c37c7016,12487284,SafeMeme Finance,Meme,9,1000000000000000000000,1
0x82249a3dcec4439b95bb42d317036b5e74dd7757,13831445,PoolCoinbank,PCB,9,100000000000000000000,1
0xc24d8525ade91c2a3377e4030795b50e436e8f52,11167139,Zealot Finance,ZEFI,18,30000000000000000000000,1
0x76d176421a069263549728f59a63d49df8b13126,15855199,Androids Dream,UNITY,18,1000000000000000000000000000,1
0x93756d721344f306655d7090ad178feba46e68ed,10646781,Machine Protocol,MCH,18,8000000000000000000000000,1
0x573bc48aa6f37b7187a0ad5f49edda1f5c5a6e21,11081878,SXK,SXK,18,1000000000000000000000000000,1
0xd41580d32862bf56d74052153b029593455aabb8,15568345,Proof Of Crypto,POC,8,10000000000000000,1
0xfd5a6608d6487748210ac2c4e42564f6c7ca9cfb,15681384,Elon Twitter,ELONTWTR,8,10000000000000,1
0xdd415d3a4c2dcf5d631c33615dffa7a15ca2a90a,12511668,Prime Galaxy,PGX,8,2100000000000000,1
0x1d74a8c50ed81cff89039c4b0a9b6a5636b6909c,14632170,HOMURAI INU,HOMURAI,18,1000000000000000000000000000,1
0x6cc4f489f4009ec7d00d650048e7388a2a395c7e,15417836,RELIC,RELIC,9,1000000000000000,1
0x1030996223e0d9afae26adf1375a2ef8fcb6ac83,10567587,PumpCoin,PUMP,18,10000000000000000000000000,1
0x99bf910349266d3a6f3cc0dae2308f6d642caf93,11115254,Generation.Finance,GEMS,18,10000000000000000000000,1
0x92175d651f694c8b9b76a68248b1339badf0c93d,12524051,Women Camel Toe,WCT,8,1000000000000000000000,1
0x362bea7555923c40d2fdd53ea6beffdc85aab07d,14636768,A Hunter's Dog,HOUND,9,1000000000000000000,1
0x8dbafbef8c48e49ce0743b14390f0f28c7273b64,10649806,GYM Network,GYM,18,100000000000000000000000000,1
0xb86269bac2c57e8e4b770f555cd4a0b71c14d24e,15464455,SUSHIBA,SUSHIBA,9,100000000000000000,1
0x5391bc1ea07918f065ed03788bee0858f8b8b12b,16391636,ENTER INU,ENTER,9,100000000000000000,1
0x7e26fdc08b76471cb697bc498f1c1b88e1094b06,12693129,EURO INU | t.me/euroinu,EURINU,9,100000000000000000000000,1
0xe6a9252d2c1382c65f7f591842b7a8375b8da16e,16058831,STARRY,STARRY,18,100000000000000000000000000000,1
0xe3e81091eb0ba3c606d5e01ac390c2a3673e451f,16386602,THE ONE,ONE,9,1000000000,1
0xa4e7414fcba1af15203030c6daac630df8f16aea,10933791,MEME CASH Token,MCH,18,28000000000000000000000,1
0x5d73969891cf7ea6aad34ca0e1163fea33eb3cb7,10734112,Cuckbucks.com,CUK,18,18000000000000000000000000,1
0xf02a7d02049ad6e7b88a24b67562fa0214105141,14931694,PeeCoin,PeeCoin,9,1000000000000000,1
0xb8dfd7bcaf99a0187a3e2850b7bc4dcdfc775c49,15568067,The Dragon King,KING,9,1000000000000000000,1
0xa47942707318e364425e379148f322a5d9309568,16116288,Mesopotamia,Griffin,18,1000000000000000000000000000,1
0x0f559a7089807d288bb29e76bf049cc77194b691,15423631,PumpEth,PumpEth,9,1000000000000000,1
0x3c2dbfada13a2ea53c5f88b4bfb9745600873005,13172145,CryptoGOLD,$CGLD,9,75000000000000000000,1
0x161083e11b52c36932aad725526f42a2a7b8b870,15799892,Proof Of X,X2.0,9,100000000000000000,1
0xdd01496ff8c8f1ee771f7e57d54e84df8cace4ef,13173924,Knight Fights | t.me/KnightFights,KNIGHT,18,100000000000000000000000000,1
0x86165b4b86276bbbcce2e9abeacde07a67f8b960,10475005,Hyatt,HYA,15,97561004929632739743067,1
0x685cbcc6a9a0aef563e3ce72014cb8fff6142ec6,13268816,BabyChopperToken,BabyChopper,9,1000000000000000000,1
0xfc3832d85f3ea797429f197fa19e3662681b65f1,15777172,Linked Inu,LINU,8,1000000000000000000,1
0x1e479d2948a6968df8c9bdfbf0a60e9fefc57939,15348364,NezukoTama,Nezuko,9,1000000000000000000,1
0x49ef3bf51653d3ac4171c1229f0434c1b064a2d0,14520808,Royalty,Royalty,9,1000000000000000000000,1
0x309910f51ad532584d2d142e7212c386f493def0,15394384,Token of Fire,$RHllor INU,12,1000000000000000000000000,1
0xe788e47882ff6670c527244fad546317cef3b33b,10940316,degen.finance,DEGEN,18,69000000000000000000000000000,1
0xd10e1b9d3beab23ba712fc1b1e5435d9d5fa5cf8,14976814,Drake Inu,Drake Inu,18,1000000000000000000000000000,1
0xb206ab3aa0fb1950f1879997c7269a88309b7969,14222341,SHIBJUTSU,SHIBJUTSU,9,1000000000000000000000000,1
0xde01d6b91210cc9e0f9053d54c1d72577fd811cc,15873502,HALLOWELON,666,18,6666666666000000000000000000,1
0xffceca5b48b9b616440bebe421ff210c19eed6a7,13576146,Bullrun,Bull,9,1000000000000000000000,1
0xfb4781e644f6ecfe05108ed66ea80d521b3649a3,15622324,OKINAWANAMI,OKIWAMI,18,10000000000000000000000000000,1
0x8f34d229a41a44e33eb35d285e6da84041b268a4,15612907,A Cramers Wish,Ponpu,8,100000000000000000,1
0xde9c4e0dd71b23a5537dda7bacbe6f38db54f582,15673555,Onikashita,Onikashita,18,10001000000000000000000000000000000,1
0xdfc14d3676461755d3bcfe4897282b602684cf94,15038163,GN Classic,GN,9,100000000000000000000,1
0x3d7fa8fdeb893852202f6c1d0df624e06ba63209,15532310,Killing Stone,Sessho-Seki,8,100000000000000000,1
0xdbbb05b6834a344d9131855cc9381b5d09ccb07b,12672140,EverStonks | t.me/EverStonks,EverStonks 🚀,18,1000000000000000000000000,1
0xf1101387809b71a42992eb99c21ffd726cbd19fe,16330528,BOLT INU,BOLT,18,100000000000000000000000000,1
0xae64e4b71075de1b304601de59f01b85c6afb15b,15499163,MXMA,MXMA,18,50180000000000000000000000,1
0x8794e765642a82e3e077c11e70dea774b18889cd,15056177,Treat Token,TREAT,9,1000000000000000000000,1
0x9b6d780d35d65fef0b14935c8415a02692f75fbd,13890392,Jinx Inu,JINX,9,975000000000000000000000,1
0x5d767210b758a5abb3b48e4077fa5f5c964b49c8,15740183,House Targaryen,DRACARYS,8,100000000000000,1
0xeda0a428dfe6c682e9bb6f6bc5b7288bc109c691,15736184,Xdoge,Xdoge,9,10000000000000000,1
0x4e3c85852e08c5fe2856723b5117eaa712ac4e96,16333742,Black Rabbit,BR,9,1000000000000000000000,1
0x53deb2f3874d3201c3bf0059229709906535374c,10758777,DFI.Gold,YFI4,18,50000000000000000000000,1
0x3bfd7d3c18e9a65b31cb3c95bc1fe67dd420c3fc,10652411,RIO Network,RIO,18,10000000000000000000000000,1
0x116e2c35ac3e9e9f23c84ab0ae4ac3b8b03087b3,15017836,BitBank,BITBANK,9,1000000000000000000,1
0x14e6beaca9a5d6e1f93108ff1000f76ba8ebf011,15573028,Akkoro Kamui,KAMUI,18,100000000000000000000000000,1
0x1aa294a09908b6b50d5b84d6374d42729bebcdcd,15728836,bigbag pictures,BBP,9,10000000000000000,1
0x296317c30d2fabbf265bd160e17ed7d2b4886280,10897346,AUSD,AUSD,18,2000000000000000000000000000,1
0xee45bec08ada718ff4764db9cc35eaacead6d523,15096644,IronMan Inu,IronInu,9,1000000000000000000,1
0xaff1086ce7800b79bd1afdf18af401c57494b211,14598329,Tera Dao,TERA,9,10000000000000000000,1
0xfcbfd6e4cbf539f39fbe7edf71dc521b3f63a2c2,15209341,Sensoji,Sensoji,18,100000000000000000000000000000000,1
0xb185e60cf538669f4e39b16518bdbfa83897bfa4,15545861,SHIBA KIBA,SHIBAKIBA,18,100000000000000000000000000,1
0x7b0f7e7533e1d9211eaabeb48f2218ba7fd8e5fd,10712216,DeepOracleProtocol,DOP,18,1000000000000000000000000,1
0x4d3bc0c9d722f57d41497dbff15c3ed5c330e987,12991121,BabyBuffett,$BabyBuffett,9,85000000000000000000,1
0xd1d18da76450659521d9c05291feb50c3297b5f5,16286227,MorbiusInu,Morbius,9,100000000000000000,1
0xdadccde303f0c6249df862debaad4408313dd1af,14996376,SpaceShiba,SpaceShiba,9,10000000000000000000000,1
0x18a8c68f8f6b811ab559cd7f09f6630b5c02e68b,11079823,Joni Token,JONI,18,800000000000000000000000,1
0x572a9f1723f4d1094f49d31d953f3c922b81208c,15742148,Froginami,$DEGFROG,9,1000000000000000,1
0x827f4b1a70c61524fbfaa848ad99da90eb7e6003,15609917,Dragon Slayer,TsukaKiller,18,1000000000000000000000000000,1
0x71157685ea3147e61f4a5b5f671193f32dacd8c2,16231332,Dejitaru Ayakashi,IKASHI,18,1000000000000000000000000000,1
0x02ca715f5387cbf6d20f742736fedba628b5e2b9,15096008,Robovan Inu,RINU,9,1000000000000000,1
0x36fded2220b6b9412d250b3fdde21aeb412a6f65,13633527,Gaara,GAARA,6,1200000000000000,1
0x8391c7dc46b97916f98d36051737f2415a70643b,10580707,Tena Finance,TFI,18,250000000000000000000000000,1
0xc40bb2bda80d0379de70b369d8b489974ee79778,12749564,Boom Floki Finance | t.me/boomflokifinance,BOOMFLOKI,9,100000000000000000000000000,1
0x26b112e35bcd17e010db132376f70cee111fd58c,15396410,Sword of Damocles,DAMOC,9,100000000000000000000,1
0x66eec269389101deb6e1fa495d56cc6c9cc016eb,15787253,Yield Protocol,YDP,8,100000000000000000,1
0x08b1559bc816fe7a953c7a274d67d97d0baff3bb,15371540,Evil,EVIL,9,1000000000000000000,1
0x6f1e504f0274baad9f7f497c4a0a99fef95f7cb0,15758647,TestDeployment,TRTDONTBUY,18,1000000000000000000000000000,1
0x47042f7f873d31473104e58be55cdc79f5ebdf51,16372040,Dogebosu,DOSU,18,1000000000000000000000000000000000,1
0x2c4a7ce0c1a4470b5b7c8dfd302ff6ec42c300a5,15832121,Bossado,BSD,9,1000000000000000,1
0x8bb4e4d5cd6e5cae053a80616e649f2992883169,15775688,Concave-natalism,CCV,18,1000000000000000000000000000,1
0x59b901af40222dc73e5e64a51f6686dc9c7ded49,10679083,SpiderChainNetwork,SCN,18,1000000000000000000000000,1
0xaac8e7b0944f7e45f12a27760c4c13f8cf3b3ed8,13935118,KamiKaze Rocket,KAMIKAZE,9,1000000000000000000000,1
0x909e361f82085dc185b1106c0244ba31813ffeca,12883016,MoonShine,$SHINE,18,100000000000000000100000000000000000000000000000,1
0x2e39a37507026d9aa0fc5a8752b4b199784981b7,10971540,Robin Hood,RBN,18,21000000000000000000000,1
0x9db42b51291fa5b2862d01132deaf704679a2831,13864158,Winnie Inu,WINNIE,9,69000000000000000000000000000000,1
0x49868829c6ced1aacce264958d883687db7c5629,15732039,Halloween Shiba,HShiba,9,6666666666666000000000,1
0xc922bb2803406eb423eb3c3c3578ac2e197fa087,15887067,Yayoi Shiba,YAYOI,8,10000000000000000,1
0xdd31ae1a5378ab403c97b60c5f62d394b5cac8ec,15425940,TAKARA,財寶,9,888888888000000000,1
0x3a22f90236a76e9ae1a40f81024aaf7cbec24bab,14832506,Hisoka,HISO,18,1000000000000000000000000000,1
0x54d29f530699e25cefae25feb5b1fb3b787e6f8d,15680158,Elon Gonna Buy Twitter,EGBT,9,100000000000000,1
0x14b8522036b6b00307bc19f8e540b0e1a192dddb,12560980,www.holdwawa.com,WAWA,18,200000000000000000000000000000,1
0x988b779b533b76dc77fd060d14bcd2e08cb5e119,16119280,Tsubasa Team,🎌,18,500000000000000000000000,1
0xeb1046fe6b05a24f373a123db281a405f1917a7a,10985495,satoshi,SAT,18,10000000000000000000000,1
0x7ae13e2f892c0572341b529b2ec95b455f80df4e,14361858,Rush Labs,Rush,18,1000000000000000000000000000,1
0x012e3b47272304e537c8569e5407c18a5971f711,15293559,SalmonInu,🍣🐟,9,100000000000000000000,1
0xa0a624503f43dbdaec80ad90d4932e8b7db10bf1,16039399,Thanksgiving INU,THANKSINU,8,10000000000000000,1
0x32eb4737c39d5e345d2cfa45f3615fa3ad4c2386,16270966,test,test,18,10000000000000000000000000,1
0x130161b14844db00410e3143b8a3d524296cc378,16003978,Aevos Protocol,AEVOS,9,10000000000000000,1
0x401961615b36cf65e8beb827baa61f6828b717b1,10400931,Love boy,LOBOY,18,20000000000000000000000000,1
0x9510804f2ec6c6e2d2199624f0acc5cfe7fd5b4b,16370875,A Cheems Journey,AKUSA,18,1000000000000000000000000,1
0x28232b3396c34ba06cbe879a21f7d2299d597e82,15920521,DOAGE COIN,DOAGE,9,1000000000000000000,1
0x21dfcde47c4c064de70f552933a37d9f83465031,15523754,KENCHOI,KENCHOI,18,1000000000000000000000000000000,1
0x3567272118ed1dac461658d7889b87c99e0201c6,16177227,Mokumokuren Inu,MOINU,9,1000000000000000,1
0xaa7c6510dd4096496c56bd4266a82e3c27e5a0c6,15012203,Classic Shiba,ClaSh,9,1000000000000000000,1
0xac88de9d0c0e9b7684de4566a4f231d9c7236efc,16066152,TATSUO DRAGON AWAKE,TATSUO,5,100000000000000000,1
0xaa3ac37d7d29fb54ce464e612b02c0598e04298a,16358266,KTULU,$KTL,18,1000000000000000000000000000000,1
0x245f7cfe0a2b565d5c648327bac5c733590ee678,13672464,Shikamaru-Inu,Shikamaru,9,1000000000000000000000,1
0xa320d1aaebf10a5f3fd50a5a7bea016ff462c4e9,15615365,Dragon Of The Sky,$Toryu,9,100000000000000000000,1
0x9559c502b035674c6049e72b98664496c61cec88,14694735,Michael Jordan Inu,MJI,18,1000000000000000000000000000,1
0xc8eebff4f08eeddd6ab106f29ffb129ac70b0100,15645652,Opaque Decentralized Doge,ODD,8,100000000000000000,1
0x7b7722975d76f4461606cdbbf3cd5fb0b820c059,16337211,SAMO,Samoyed Inu,18,1000000000000000000000000000,1
0x6dd536a14c1f8d3413eaa0f8bb0197b5f9e9774a,15464423,Bunraku Inu,文楽,9,40000000000000000,1
0x88f2385bf6d2e26705ab98104299130c132ff5d7,10762691,Hedget Tokens,HGET,18,10000000000000000000000000,1
0xdf2fcf6b1f3e979fafde2c68491a7dff094e133e,10863929,ROSHMA,RMA,18,20000000000000000000000,1
0xe687360927788b700eebd6285743a143ba09296d,14571661,HoodShiba,SHIBAH,9,1000000000000000000000000,1
0xa5fd2cc3f33e7109416543dd62f4e5603de16386,15741887,MEMEME,MEMEME,9,10000000000000000,1
0xdfc3829b127761a3218bfcee7fc92e1232c9d116,12218308,Wrapped PRCY,WPRCY,8,200000000000000,1
0x3f0f990ff651ff351715d0e9b71fd12e7e1d4ba4,15437826,Final Day,Death Call,9,1000000000000000,1
0x176242972adbb459cd9ea9e80c6c0381dc41dec9,14356827,Sanctions Russia,SRUSSIA,9,1000000000000000000000,1
0x5d92a337d91e80679840f153407cc8fabadc5caf,16318276,Space Coin,SC,8,10000000000000000,1
0x726de10b612dd39d89976e49e211ea29a31a9d87,16062727,Hanabiko,KOKO,9,1000000000000000000000,1
0x848592388097d2a3ca9e285f445e5b92b6af52ad,15599590,Dwagon,BabyTsuka,18,1000000000000000000000000000,1
0x40a8652d8fd76f1964150e83ba8c7c5dc18e90b4,15790309,Leap,$Seconds,9,977015532249307,1
0xd46fe4101ab13a37c87e9a7533bafc223d9eb284,15265966,Flaming Doge,FDOGE,9,300000000000000000,1
0x2d4807c46f47b296971ee6a87357e1088b239295,10204573,Explodium,FIREX,18,2000000000000000000000000,1
0x660d5737b4491336b0c6a53eef01646b5b072868,10209383,zSnark Privacy Chain,SNARK,18,2500000000000000000000000,1
0x47949aa1a0ac54374976b0dbb0f2828d0d12d73c,10293833,TBC TRUSTED TOKEN,TBCT,18,10000000000000000000000000000000,1
0x8d9acd6193eedb3d605114c81b165b0099506637,15968742,CROCITY,CROCITY,9,100000000000000,1
0xce4504e5b2f3de9ffecbbe9261014d75150b434e,14571052,RobinShiba,ROSHIBA,9,1000000000000000000000000,1
0x05017fef61e94db07926259491717e75c0cdb599,10636372,Next Oracle Protocol,NORP,18,60000000000000000000000,1
0x286c27d4342891b9d3be9b549bea1b981e89f76d,14812410,Droge,DROGE,18,10000100000000000000000000000000000,1
0xb9432069c071aa97a0ed1fc5241d75c301d42de7,11121785,t.me/dontbuythisshit,DBTS,6,10000000000,1
0x4765f5d4a8fbc1fcf23de0a455c00ae3749582da,15111519,luna killer,Lkil,18,100000000000000000000000,1
0x34010e6b1be74ac990efebd2cfdb9370b3085c2a,14729530,Kamakura,20 BULLS,9,1000000000000000000,1
0xbb1ce53b139875ea1c9d98b5c300e048a9004c77,16393919,BBBY Inu,BINU,9,1000000000000000000000000,1
0xa6af8c0c7643e29167d2689da07a4dd80920f683,15887508,Xyz,Xyz,8,500000000000000000,1
0x0a14d239f28d5f1dcf01984fa854433d84da2277,12133384,Battle Pets,PET,18,100000000000000000000000000,1
0x80d39cbc24bf2420d877dd957efb44dcd2de9a06,13585557,Panda Inu (Official),PANDA,9,1000000000000000000000000,1
0x586502ac5efa4cc2420d1e90da8135f52e1238e5,10949213,UNIII,UNIII,18,10000000000000000000000000,1
0x2bf79f1bf9ca887e0d3ce0275025b632c5e7da91,10798259,Mozy DAO,MDAO,18,98724518361083101962317,1
0x31f1aa53ea3f493f6cbf34ee508e8a293f818132,12971523,TooDaLoo,TooDaLoo,9,1000000000000000000,1
0xada4869b240fe16321a9e108bfb4c043d14cb0da,15944531,Kikuka Monshō Inu,KMSI,8,10000000000000000,1
0x36d90809d6e448be470d61b2410b5187682e8fe6,15801398,THE FIRST,SAISHO,18,1000000000000000000000000000,1
0x1663417ea549d8548b9122d7da1bb32900100b68,14559168,Benduki,Benduki,18,1000000000000000000000000000000,1
0xe529ce5b439d230d018037072419a35e14696ffd,14535925,Hypercycle,HYPE,9,1000000000000000000,1
0x29e89f222601ce00a1b44c9e4339171f5e8a04cc,13228557,TURBOETH,TURBO,9,10000000000000000000,1
0xf69e41335024d1142b3fe04a5915868144540f9e,15838778,Trick or Jeet,$TOJ,18,1000000000000000000000000000,1
0x72a0226d6a9beacfa4b1f9c33cd0eec443e72809,15663442,Japenese Lucky Cat,Maneki-Neko,8,1000000000000000,1
0x52cabaeab5584ec637afee632bbbe4d75ff3de54,15551851,Guardian of the Merge   ,SARU ,18,1000000000000000000000000000000,1
0x54a483150471d3f2eeea6c3093bab96332935311,10676999,BigBeauBanana,BBUB,18,480909000000000000000000,1
0x002a182c5eb14c25fa243f92d5f67e5d7df0ccc0,16366968,Anonereum,ANON,9,100000000000000000,1
0xf854c0beb4ea13e6fc7257f37ad75545d253d45c,16097330,XMAS,XMAS,9,1000000000000000000,1
0xea2bc8d9efafe4b362d3ec596266708b42c53c53,15013083,Kaieidoscope,Kalos,9,100000000000000000000,1
0x6af066e04e575530eb0d6271b87264d7c04a855c,14809125,Desert Spikes,CACTUS,18,375000000000000000000000,1
0x9469810770fb24e03ecb92fe3cd576ca5326fe39,15637201,Tennyo Inu,TENNYOINU,8,10000000000000000,1
0x6b4a34df7922a628c6b5a05439a92281ea361b59,16219659,Shibiyaki,SHIBY,8,100000000000000,1
0xa528dbb69a7c197dc9ee5e2200b9e2623e4c382b,16082901,Proof of Shinja,shibnobi2.0,18,1000000000000000000000000000,1
0x56dea262562b4795a9e34624ece150341d61cd21,16395755,HONSHU,HONSHU,9,100000000000000000000,1
0xd160b91a398be7246958eac96fdde28dd219f945,10794203,YFI-Hive,YFIH,18,30000000000000000000000,1
0x65a0025efa7f32913deeca74e93bc957758cf360,14625153,Vixen Token,VIXEN,18,1000000000000000000000000000,1
0xfd50abbc285b556fbbdab46c9fe4a89f5435f589,16281381,Tomo Sukesada,$TS,9,50000000000000000,1
0xaacf5898b72e957c2e1760248f84ffbc5a69f447,15101520,ShibaWorld,SWG,18,1000000000000000000000000000,1
0xad58ef173a00ea74bb8f24656a30ea587d2a11bd,15689206,OctoMad,OCTO,18,1000000000000000000000000000,1
0x80aece95ea8b00f8f7f7d26626d4fab803bca0e5,16004518,World Cup LFG,WCLFG,8,100000000000000,1
0xa5441af390e130c87bf81cade2e58cf273220fa0,15749947,A Chads Dream,BTC1M,18,21000000000000000000000000,1
0x71ef4acda08eba810749008405ef9452f0a4ef5d,15106052,LunaRebirth,LunaRebirth,9,1000000000000000000,1
0xf033ee1eff563df36f0bf33b9cf168d66e73a4c9,10276988,Xavi Gen,XVG,18,16299252743000000000000000000,1
0xae766fc9d50a69e36b3b429d6c9ea692c827f91e,10766864,YearDetachedFinance,YDF,18,30000000000000000000000,1
0x58b788c58bec3af906f98e7c0565fe81674c678f,10959725,ydelta.finance,YFID,18,25000000000000000000000,1
0xf0dd24387cbca4ba7a8266470631c05589466836,14452236,fools,fools,18,1000000000000000000000000000000,1
0x791c37c1d180f603179affe1bb0178bfa18360fb,15388687,CRYPTON,CRYPT,18,100000000000000000000000000,1
0x9e4f78c0c2086324c4506a62364c1c8982187346,10708387,Fantasy Protocol,FTP,18,1000000000000000000000000,1
0xabe802e087266c9bdb02228efe958c8f1b03a6f8,15342525,DejitaruShuraku,SHU,9,100000000000000000,1
0x48bc684f15caae52d18c1800aa094aa06ac8dfae,14835294,Napoleon Inu,NAPOLINU,9,1500000000000000000,1
0xf2f7e590bb6e72d3a198c0dc34cc43ff49303a7a,11157855,FeR.Finance,FER,18,40000000000000000000000,1
0xecb8e31ae04bede49cd4fa315e8402492e9073fb,10223372,BATI,BTI,18,100000000000000000000000000,1
0x5488ab09768d837bd7ffff0310c7020b684820b9,12517061,Jizz Inu,JIZZINU,9,100000000000000000000000000,1
0xfdf8276bf4d8d523ad4a2ec6f04afe30638c8fa0,16198595,The Bubble,BUB,8,100000000000000,1
0x5e3fea24c6a66fc18231fb535d7028386d67b7cc,10718456,Starry Sea,STS,18,100000000000000000000000,1
0xe1303cc578602d94f57f39d3baffebdae52235e5,14219460,Poodle Inu,POODLE,9,1000000000000000000,1
0x16cf654ff95a955a06a40af59b9c7c6e4a068c36,15849074,Baby YE,$bYE,9,100000000000000000000,1
0x8dfedb779c6abf4deba3823f9bd8c8899fa4a3c7,11232712,t.me/SixHourDegen,6HD,0,7230,1
0xdf55861ffaead5ec7de7dc22bfc1a31ba0c83180,14839376,Elon Luna,ELUNA,9,1000000000000000000,1
0xa0e37d8a434a1a554f92df9971cff8eb94ee8e74,15218000,Atlas,ATLAS,9,1000000000000000000,1
0xd76ccb63bed17f158688e1fe99c0b2b6df131288,15057553,blxcked,bx,9,1000000000000000000,1
0x1c2a98d61e6b1205c4b13f5bbd6105d75671eba2,12970878,BabyShiba, BBS ,9,1000000000000000000000,1
0x0970c6e265540cd76415877c7d2d08ad9db5de54,15944730,Swag Dog,SWG,9,100000000000000000000,1
0x505967b14ad06a783db2a0468f834ca78b646f63,15639305,HBO Inu,HBO,18,1000000000000000000000000000,1
0x2d2699da3c6cc9caf7065a9ee9e2ec6b5ccccffc,15065811,Celcius DAO,CDAO,18,1000000000000000000000000000,1
0x30da93d9a7bb4349d96acb6de1e1be3ed5e28feb,15747191,Pfizer Inu,PFZ,8,100000000000000,1
0xdc808091006687284da5f7407cfb851f3cb3b2bc,10798395,Crowds,CRWDS,0,49959999142,1
0x9102ca20a237299fd4ec1da2825581ad819d7700,15514673,Katsumi Kaori,KAORI,6,10001000000000000000,1
0x7fbf0f98c359649478e4898608e23eed724187a7,14737090,Yama.Finance,YAMA,18,100000000000000000000000000000,1
0x87bc8e5513f2dfe3d985463d67c3664ebf25e688,15354385,Hatamoto,HATA,9,1000000000000000000,1
0x3a317fd3ea849222b7fb57e7752ea1b87f1c8eba,15656900,PUMPTOBER,PUMPTOBER,9,1000000000000000000,1
0x617b06d3082aff0fc005a84c06a38c0f10bd181b,13594256,All Good,AG,9,1000000000000000000000,1
0x21562c30642711a6876dea97c9eea8954433a161,15953401,FLOKI SAMURAI,FLOKIS,9,1000000000000000,1
0x2661ad0df9b399e43507c80c2132c4f63bb1375f,10629228,ani,ANI,18,20000000000000000000000000,1
0x8bc11ac86b633aef1acbb05b6b1353a688cd85bd,16313663,Monero,MC,18,1000000000000000000000000000,1
0xf93d6ac7f21df251caac37ac6828acad0402a78f,15780147,Goodbyr Lakers,Lakers,8,100000000000000000,1
0x95caa0194ce2f7f1e4f469e24ddf0ad578023eef,15600323,GTFO,Shushu,8,100000000000000000,1
0xfb8cbeb4e01285a72e111cddd94dc9365086f741,13229706,SpeedingDoge Token t.me/SpDoGeToken,Spdoge,9,999999999000000000,1
0xd89a0c11d32c50ff6d103bc817388baf523f6e71,16019707,Floki Cup,FlokiCup,5,1000000000000000000000,1
0xce61eeaad1ecab7e7bc1b1a926672061fbc9fd9b,10947561,13BAR,13BAR,8,10066600000000,1
